#      date    lon    lat    value 
cdo(1) remapnn: Nearest neighbor weights from lonlat (9x9) to lonlat (1x1) grid
 1969-12-01 -97.1333 19.0533 9.998682 
 1970-01-01 -97.1333 19.0533 9.272608 
 1970-02-01 -97.1333 19.0533 9.147852 
 1970-03-01 -97.1333 19.0533 12.64346 
 1970-04-01 -97.1333 19.0533 14.87148 
 1970-05-01 -97.1333 19.0533 13.04092 
 1970-06-01 -97.1333 19.0533 13.16763 
 1970-07-01 -97.1333 19.0533 12.44033 
 1970-08-01 -97.1333 19.0533 13.35855 
 1970-09-01 -97.1333 19.0533 12.91641 
 1970-10-01 -97.1333 19.0533 12.61563 
 1970-11-01 -97.1333 19.0533 9.310694 
 1970-12-01 -97.1333 19.0533 9.587061 
 1971-01-01 -97.1333 19.0533 10.10635 
 1971-02-01 -97.1333 19.0533 9.988184 
 1971-03-01 -97.1333 19.0533 11.44912 
 1971-04-01 -97.1333 19.0533 11.91177 
 1971-05-01 -97.1333 19.0533 13.62954 
 1971-06-01 -97.1333 19.0533  12.5856 
 1971-07-01 -97.1333 19.0533 11.72549 
 1971-08-01 -97.1333 19.0533  12.1022 
 1971-09-01 -97.1333 19.0533 13.00186 
 1971-10-01 -97.1333 19.0533 12.50772 
 1971-11-01 -97.1333 19.0533  10.8561 
 1971-12-01 -97.1333 19.0533 9.709864 
 1972-01-01 -97.1333 19.0533  9.47793 
 1972-02-01 -97.1333 19.0533 9.113428 
 1972-03-01 -97.1333 19.0533 11.31777 
 1972-04-01 -97.1333 19.0533  13.2897 
 1972-05-01 -97.1333 19.0533 13.84023 
 1972-06-01 -97.1333 19.0533 13.58169 
 1972-07-01 -97.1333 19.0533 12.24697 
 1972-08-01 -97.1333 19.0533 12.14443 
 1972-09-01 -97.1333 19.0533 12.58608 
 1972-10-01 -97.1333 19.0533 12.34194 
 1972-11-01 -97.1333 19.0533 12.49722 
 1972-12-01 -97.1333 19.0533 9.663233 
 1973-01-01 -97.1333 19.0533 9.838282 
 1973-02-01 -97.1333 19.0533 10.68862 
 1973-03-01 -97.1333 19.0533 14.61172 
 1973-04-01 -97.1333 19.0533 13.72744 
 1973-05-01 -97.1333 19.0533 13.98623 
 1973-06-01 -97.1333 19.0533 13.38516 
 1973-07-01 -97.1333 19.0533 12.79116 
 1973-08-01 -97.1333 19.0533 12.84902 
 1973-09-01 -97.1333 19.0533 13.17105 
 1973-10-01 -97.1333 19.0533 11.96377 
 1973-11-01 -97.1333 19.0533 10.86489 
 1973-12-01 -97.1333 19.0533 8.442286 
 1974-01-01 -97.1333 19.0533 9.482569 
 1974-02-01 -97.1333 19.0533 9.719873 
 1974-03-01 -97.1333 19.0533 11.25747 
 1974-04-01 -97.1333 19.0533 12.04189 
 1974-05-01 -97.1333 19.0533 13.48965 
 1974-06-01 -97.1333 19.0533 12.88955 
 1974-07-01 -97.1333 19.0533 12.10439 
 1974-08-01 -97.1333 19.0533 12.64492 
 1974-09-01 -97.1333 19.0533 12.71743 
 1974-10-01 -97.1333 19.0533 10.93838 
 1974-11-01 -97.1333 19.0533 9.924219 
 1974-12-01 -97.1333 19.0533 10.07388 
 1975-01-01 -97.1333 19.0533 8.713282 
 1975-02-01 -97.1333 19.0533 10.78481 
 1975-03-01 -97.1333 19.0533 13.22622 
 1975-04-01 -97.1333 19.0533  14.2604 
 1975-05-01 -97.1333 19.0533 13.67105 
 1975-06-01 -97.1333 19.0533 13.34146 
 1975-07-01 -97.1333 19.0533 12.22378 
 1975-08-01 -97.1333 19.0533 12.78018 
 1975-09-01 -97.1333 19.0533 12.46792 
 1975-10-01 -97.1333 19.0533 11.88345 
 1975-11-01 -97.1333 19.0533 10.66274 
 1975-12-01 -97.1333 19.0533 8.860743 
 1976-01-01 -97.1333 19.0533 8.025537 
 1976-02-01 -97.1333 19.0533 8.653711 
 1976-03-01 -97.1333 19.0533 12.25356 
 1976-04-01 -97.1333 19.0533 12.53115 
 1976-05-01 -97.1333 19.0533 12.93569 
 1976-06-01 -97.1333 19.0533 13.24673 
 1976-07-01 -97.1333 19.0533 12.88735 
 1976-08-01 -97.1333 19.0533 12.37222 
 1976-09-01 -97.1333 19.0533  13.2875 
 1976-10-01 -97.1333 19.0533 12.52358 
 1976-11-01 -97.1333 19.0533 9.952784 
 1976-12-01 -97.1333 19.0533 9.532862 
 1977-01-01 -97.1333 19.0533 9.847315 
 1977-02-01 -97.1333 19.0533 9.854883 
 1977-03-01 -97.1333 19.0533 13.23086 
 1977-04-01 -97.1333 19.0533 11.60122 
 1977-05-01 -97.1333 19.0533 13.75088 
 1977-06-01 -97.1333 19.0533 13.13394 
 1977-07-01 -97.1333 19.0533 12.48501 
 1977-08-01 -97.1333 19.0533 13.58633 
 1977-09-01 -97.1333 19.0533 13.71792 
 1977-10-01 -97.1333 19.0533 13.05337 
 1977-11-01 -97.1333 19.0533 11.58633 
 1977-12-01 -97.1333 19.0533 10.69082 
 1978-01-01 -97.1333 19.0533 9.663965 
 1978-02-01 -97.1333 19.0533 9.692041 
 1978-03-01 -97.1333 19.0533 11.58071 
 1978-04-01 -97.1333 19.0533 14.04067 
 1978-05-01 -97.1333 19.0533 14.67935 
 1978-06-01 -97.1333 19.0533 13.70254 
 1978-07-01 -97.1333 19.0533 13.25234 
 1978-08-01 -97.1333 19.0533 13.53066 
 1978-09-01 -97.1333 19.0533 13.55996 
 1978-10-01 -97.1333 19.0533 12.19692 
 1978-11-01 -97.1333 19.0533 11.98452 
 1978-12-01 -97.1333 19.0533 10.72036 
 1979-01-01 -97.1333 19.0533 9.903223 
 1979-02-01 -97.1333 19.0533 10.81753 
 1979-03-01 -97.1333 19.0533 12.82412 
 1979-04-01 -97.1333 19.0533 14.18179 
 1979-05-01 -97.1333 19.0533 14.32217 
 1979-06-01 -97.1333 19.0533  13.7394 
 1979-07-01 -97.1333 19.0533 13.91201 
 1979-08-01 -97.1333 19.0533 12.93398 
 1979-09-01 -97.1333 19.0533 13.28262 
 1979-10-01 -97.1333 19.0533 13.24185 
 1979-11-01 -97.1333 19.0533 10.57925 
 1979-12-01 -97.1333 19.0533 10.26699 
 1980-01-01 -97.1333 19.0533 10.34341 
 1980-02-01 -97.1333 19.0533 10.57217 
 1980-03-01 -97.1333 19.0533 13.27407 
 1980-04-01 -97.1333 19.0533 13.31118 
 1980-05-01 -97.1333 19.0533 15.22427 
 1980-06-01 -97.1333 19.0533 13.88931 
 1980-07-01 -97.1333 19.0533  13.9501 
 1980-08-01 -97.1333 19.0533 14.27749 
 1980-09-01 -97.1333 19.0533 13.88394 
 1980-10-01 -97.1333 19.0533   12.829 
 1980-11-01 -97.1333 19.0533 10.87979 
 1980-12-01 -97.1333 19.0533 9.327539 
 1981-01-01 -97.1333 19.0533 8.613672 
 1981-02-01 -97.1333 19.0533  10.0231 
 1981-03-01 -97.1333 19.0533 12.75088 
 1981-04-01 -97.1333 19.0533  13.1918 
 1981-05-01 -97.1333 19.0533  14.8478 
 1981-06-01 -97.1333 19.0533 14.73989 
 1981-07-01 -97.1333 19.0533 13.71231 
 1981-08-01 -97.1333 19.0533 13.93447 
 1981-09-01 -97.1333 19.0533 13.74575 
 1981-10-01 -97.1333 19.0533 13.30874 
 1981-11-01 -97.1333 19.0533 10.92031 
 1981-12-01 -97.1333 19.0533 10.80532 
 1982-01-01 -97.1333 19.0533 11.28018 
 1982-02-01 -97.1333 19.0533 10.99356 
 1982-03-01 -97.1333 19.0533 12.80459 
 1982-04-01 -97.1333 19.0533 14.68569 
 1982-05-01 -97.1333 19.0533 15.01064 
 1982-06-01 -97.1333 19.0533 14.88687 
